,jobid,electron_threshold,electron_softmax,primary_softmax,vertex_threshold,muon_threshold,signal_count,background_count,signal_count_all,purity,efficiency,f1_score,sensitivity
217,217,250.0,0.6,0.9,4.0,50.0,262,62,366,0.808641975308642,0.7158469945355191,0.7594202898550725,14.555555555555555
218,218,500.0,,,3.0,25.0,201,40,274,0.8340248962655602,0.7335766423357665,0.7805825242718447,12.9475481906567
219,219,100.0,0.6,0.9,3.0,25.0,296,82,403,0.783068783068783,0.7344913151364765,0.7580025608194623,15.224597196259735
220,220,500.0,0.7,0.9,3.5,50.0,187,36,274,0.8385650224215246,0.6824817518248175,0.7525150905432596,12.52244621441135
221,221,225.0,0.8,0.99,3.0,50.0,234,42,379,0.8478260869565217,0.6174142480211082,0.7145038167938932,14.085144811034997
222,222,225.0,0.9,,3.5,0.0,201,33,379,0.8589743589743589,0.5303430079155673,0.6557911908646004,13.139781054258329
223,223,0.0,0.7,0.9,3.5,50.0,289,90,409,0.762532981530343,0.706601466992665,0.733502538071066,14.844932861494158
224,224,500.0,0.9,0.8,,,165,46,274,0.7819905213270142,0.6021897810218978,0.6804123711340206,11.359068448554986
225,225,300.0,,0.9,3.0,10.0,254,53,351,0.8273615635179153,0.7236467236467237,0.7720364741641337,14.49654569659788
226,226,350.0,,,4.0,,245,69,331,0.7802547770700637,0.7401812688821753,0.7596899224806202,13.826149875585958
227,227,200.0,,,,0.0,318,136,386,0.7004405286343612,0.8238341968911918,0.7571428571428571,14.92447949195304
228,228,225.0,,0.9,5.0,10.0,280,77,379,0.7843137254901961,0.7387862796833773,0.7608695652173912,14.819171472698967
229,229,225.0,0.6,0.8,,100.0,302,108,379,0.7365853658536585,0.7968337730870713,0.7655259822560203,14.914716909408803
230,230,225.0,0.6,,3.5,50.0,269,63,379,0.8102409638554217,0.7097625329815304,0.7566807313642756,14.763292968613351
231,231,0.0,0.9,0.9,4.0,,228,49,409,0.8231046931407943,0.5574572127139364,0.6647230320699709,13.6991923132753
232,232,350.0,0.7,0.9,5.0,25.0,230,50,331,0.8214285714285714,0.6948640483383686,0.7528641571194762,13.745129007345527
233,233,350.0,0.8,,5.0,50.0,214,45,331,0.8262548262548263,0.6465256797583081,0.7254237288135593,13.297312992425681
234,234,500.0,0.7,0.99,3.0,25.0,187,36,274,0.8385650224215246,0.6824817518248175,0.7525150905432596,12.52244621441135
235,235,300.0,,0.99,4.0,,257,62,351,0.8056426332288401,0.7321937321937322,0.7671641791044777,14.389237531565456
236,236,400.0,0.7,,3.5,0.0,210,42,317,0.8333333333333334,0.6624605678233438,0.7381370826010545,13.228756555322953
237,237,400.0,,0.99,3.0,0.0,221,43,317,0.8371212121212122,0.6971608832807571,0.7607573149741825,13.601609753216266
238,238,300.0,,0.99,5.0,25.0,257,55,351,0.8237179487179487,0.7321937321937322,0.77526395173454,14.549759888758054
239,239,500.0,0.8,0.9,3.5,10.0,174,33,274,0.8405797101449275,0.635036496350365,0.7234927234927234,12.093836015310336
240,240,225.0,0.6,0.9,4.0,,273,73,379,0.7890173410404624,0.7203166226912929,0.7531034482758622,14.67657092457384
241,241,300.0,,0.9,4.0,0.0,256,60,351,0.810126582278481,0.7293447293447294,0.767616191904048,14.401125131853107
242,242,200.0,0.6,0.99,5.0,50.0,276,58,386,0.8263473053892215,0.7150259067357513,0.7666666666666667,15.102048082542483
243,243,300.0,0.7,0.99,4.0,25.0,237,46,351,0.8374558303886925,0.6752136752136753,0.7476340694006309,14.088187669183007
244,244,350.0,0.8,0.8,4.0,25.0,209,43,331,0.8293650793650794,0.6314199395770392,0.7169811320754719,13.165762476488082
245,245,500.0,0.9,0.8,2.0,50.0,140,25,274,0.8484848484848485,0.5109489051094891,0.6378132118451025,10.898985218261322
246,246,400.0,0.8,0.8,,100.0,216,61,317,0.779783393501805,0.6813880126182965,0.7272727272727273,12.978182191523969
247,247,225.0,0.9,0.95,3.5,25.0,201,33,379,0.8589743589743589,0.5303430079155673,0.6557911908646004,13.139781054258329
248,248,250.0,0.9,0.8,2.0,50.0,185,29,366,0.8644859813084113,0.505464480874317,0.6379310344827586,12.64633964995627
249,249,500.0,,0.8,3.0,50.0,201,39,274,0.8375,0.7335766423357665,0.7821011673151751,12.974494209794846
250,250,200.0,0.9,0.8,2.0,50.0,198,28,386,0.8761061946902655,0.5129533678756477,0.6470588235294118,13.170764083707239
251,251,225.0,0.8,0.8,5.0,25.0,245,48,379,0.8361774744027304,0.6464379947229552,0.7291666666666666,14.313052827006157
252,252,100.0,0.8,0.99,3.5,50.0,252,46,403,0.8456375838926175,0.6253101736972705,0.7189728958630528,14.597968048360006
253,253,200.0,,0.95,4.0,50.0,285,71,386,0.800561797752809,0.7383419689119171,0.7681940700808625,15.10496979009063
254,254,300.0,0.6,0.9,,0.0,280,84,351,0.7692307692307693,0.7977207977207977,0.7832167832167832,14.675987714106856
255,255,500.0,0.7,,4.0,50.0,187,40,274,0.8237885462555066,0.6824817518248175,0.7465069860279441,12.411625926919475
256,256,100.0,0.7,0.9,3.5,100.0,290,69,403,0.807799442896936,0.7196029776674938,0.7611548556430446,15.305614605108527
257,257,0.0,,0.9,3.0,,312,174,409,0.6419753086419753,0.7628361858190709,0.6972067039106146,14.152607402747252
258,258,200.0,0.7,0.95,3.5,100.0,270,53,386,0.8359133126934984,0.6994818652849741,0.7616361071932298,15.023201870015745
259,259,350.0,0.7,,5.0,50.0,230,52,331,0.8156028368794326,0.6948640483383686,0.7504078303425775,13.696300686034515
260,260,300.0,0.9,0.99,5.0,100.0,191,34,351,0.8488888888888889,0.5441595441595442,0.6631944444444445,12.733333333333333
261,261,0.0,0.7,0.95,3.5,50.0,285,78,409,0.7851239669421488,0.6968215158924206,0.7383419689119173,14.958620610822123
262,262,400.0,0.7,0.95,2.0,10.0,196,34,317,0.8521739130434782,0.6182965299684543,0.7166361974405849,12.923857278557426
263,263,100.0,0.9,0.8,,25.0,247,51,403,0.8288590604026845,0.6129032258064516,0.7047075606276747,14.308325825178258
264,264,500.0,0.9,0.8,5.0,25.0,151,32,274,0.825136612021858,0.551094890510949,0.6608315098468271,11.162241191414049
265,265,500.0,,0.99,3.0,25.0,201,38,274,0.8410041841004184,0.7335766423357665,0.7836257309941521,13.001609169798332
266,266,400.0,0.7,0.8,3.0,,210,44,317,0.8267716535433071,0.6624605678233438,0.7355516637478108,13.17657190790133
267,267,100.0,0.9,0.8,3.0,100.0,226,35,403,0.8659003831417624,0.5607940446650124,0.6807228915662651,13.989048809337909
268,268,350.0,,0.8,3.0,100.0,240,55,331,0.8135593220338984,0.7250755287009063,0.7667731629392972,13.973340233749969
269,269,500.0,0.7,0.95,3.5,,188,39,274,0.8281938325991189,0.6861313868613139,0.7504990019960079,12.477998258079474
270,270,100.0,,,3.5,50.0,307,114,403,0.7292161520190024,0.7617866004962779,0.7451456310679612,14.962264490037386
271,271,200.0,0.8,,2.0,10.0,233,35,386,0.8694029850746269,0.6036269430051814,0.7125382262996942,14.232740267509557
272,272,350.0,,,3.5,25.0,240,56,331,0.8108108108108109,0.7250755287009063,0.7655502392344498,13.949716649258313
273,273,200.0,0.6,0.99,5.0,25.0,276,58,386,0.8263473053892215,0.7150259067357513,0.7666666666666667,15.102048082542483
274,274,100.0,,0.9,,100.0,344,170,403,0.669260700389105,0.8535980148883374,0.7502726281352236,15.173189543858342
275,275,250.0,0.6,0.9,2.0,50.0,240,49,366,0.8304498269896193,0.6557377049180327,0.7328244274809159,14.117647058823529
276,276,250.0,0.8,0.95,,10.0,259,69,366,0.7896341463414634,0.7076502732240437,0.7463976945244957,14.300882626692626
277,277,250.0,0.7,,3.5,0.0,251,55,366,0.8202614379084967,0.6857923497267759,0.7470238095238095,14.34871495692324
278,278,500.0,0.7,0.99,2.0,50.0,176,31,274,0.8502415458937198,0.6423357664233577,0.7318087318087318,12.232845624681719
279,279,400.0,0.8,,2.0,,181,33,317,0.8457943925233645,0.5709779179810726,0.6817325800376648,12.372905279146405
280,280,0.0,0.7,0.95,2.0,,266,77,409,0.7755102040816326,0.6503667481662592,0.7074468085106383,14.362649974350633
281,281,100.0,,0.8,2.0,,288,114,403,0.7164179104477612,0.7146401985111662,0.7155279503105589,14.364134439949913
282,282,225.0,0.6,0.95,4.0,10.0,269,61,379,0.8151515151515152,0.7097625329815304,0.7588152327221439,14.807962640949551
283,283,100.0,0.7,,3.0,0.0,286,70,403,0.8033707865168539,0.7096774193548387,0.7536231884057971,15.157969684090949
284,284,0.0,0.7,0.99,3.5,10.0,269,63,409,0.8102409638554217,0.6577017114914425,0.7260458839406209,14.763292968613351
285,285,0.0,0.8,0.99,5.0,0.0,257,53,409,0.8290322580645161,0.628361858190709,0.7148817802503477,14.596619140149565
286,286,400.0,0.6,0.8,4.0,50.0,220,45,317,0.8301886792452831,0.694006309148265,0.7560137457044674,13.514492570346926
287,287,100.0,0.7,0.9,4.0,100.0,290,73,403,0.7988980716253443,0.7196029776674938,0.7571801566579633,15.221052551362861
288,288,100.0,0.8,0.95,2.0,100.0,248,47,403,0.8406779661016949,0.6153846153846154,0.7106017191977076,14.439118241541633
289,289,100.0,0.6,0.8,3.0,0.0,296,89,403,0.7688311688311689,0.7344913151364765,0.751269035532995,15.085556866553716
290,290,225.0,0.6,0.95,,100.0,302,101,379,0.749379652605459,0.7968337730870713,0.7723785166240409,15.04369153787888
291,291,250.0,0.9,,3.0,10.0,195,33,366,0.8552631578947368,0.5327868852459017,0.6565656565656567,12.914190481384177
292,292,400.0,0.7,,3.0,10.0,209,42,317,0.8326693227091634,0.6593059936908517,0.7359154929577464,13.191963024744087
293,293,250.0,0.7,,4.0,25.0,251,59,366,0.8096774193548387,0.6857923497267759,0.742603550295858,14.255842039601326
294,294,300.0,0.6,,4.0,0.0,251,53,351,0.8256578947368421,0.7150997150997151,0.766412213740458,14.39583730037775
295,295,400.0,0.7,0.99,2.0,100.0,195,36,317,0.8441558441558441,0.6151419558359621,0.7116788321167883,12.830058051715495
296,296,400.0,0.7,0.95,4.0,50.0,210,43,317,0.8300395256916996,0.6624605678233438,0.7368421052631579,13.202586882700562
297,297,300.0,0.7,0.99,4.0,10.0,237,46,351,0.8374558303886925,0.6752136752136753,0.7476340694006309,14.088187669183007
298,298,200.0,0.8,0.99,4.0,100.0,244,46,386,0.8413793103448276,0.6321243523316062,0.7218934911242604,14.328173356158764
299,299,0.0,0.9,0.9,,0.0,248,61,409,0.8025889967637541,0.6063569682151589,0.690807799442897,14.108227074916641
300,300,350.0,0.6,0.99,2.0,,216,43,331,0.833976833976834,0.6525679758308157,0.7322033898305085,13.42158694562592
301,301,250.0,0.9,0.95,5.0,100.0,201,37,366,0.8445378151260504,0.5491803278688525,0.6655629139072848,13.028894843398504
302,302,400.0,0.6,,2.0,25.0,203,35,317,0.8529411764705882,0.6403785488958991,0.7315315315315315,13.158535588108938
303,303,400.0,0.8,0.9,5.0,50.0,199,41,317,0.8291666666666667,0.6277602523659306,0.7145421903052065,12.845394764921265
304,304,500.0,0.9,0.8,4.0,25.0,147,30,274,0.8305084745762712,0.5364963503649635,0.6518847006651884,11.049196611641584
305,305,225.0,,0.8,2.0,25.0,253,64,379,0.7981072555205048,0.6675461741424802,0.7270114942528736,14.20989569443378
306,306,300.0,0.6,0.9,2.0,,234,44,351,0.841726618705036,0.6666666666666666,0.7440381558028617,14.034387367355173
307,307,350.0,0.9,0.95,3.0,0.0,174,32,331,0.8446601941747572,0.525679758308157,0.6480446927374302,12.123154448674148
308,308,250.0,0.9,0.8,2.0,25.0,185,29,366,0.8644859813084113,0.505464480874317,0.6379310344827586,12.64633964995627
309,309,100.0,0.9,,2.0,25.0,213,29,403,0.8801652892561983,0.5285359801488834,0.6604651162790698,13.692158581157694
310,310,100.0,,0.9,2.0,,288,103,403,0.7365728900255755,0.7146401985111662,0.7254408060453401,14.5647860378162
311,311,225.0,0.9,0.8,5.0,0.0,205,36,379,0.8506224066390041,0.5408970976253298,0.6612903225806451,13.205210841217033
312,312,350.0,0.6,,2.0,10.0,217,39,331,0.84765625,0.6555891238670695,0.7393526405451448,13.5625
313,313,225.0,0.6,0.8,,50.0,300,106,379,0.7389162561576355,0.7915567282321899,0.7643312101910827,14.888750009563953
314,314,250.0,0.8,0.9,5.0,25.0,238,48,366,0.8321678321678322,0.6502732240437158,0.7300613496932515,14.073235024540166
315,315,250.0,0.7,0.99,3.0,0.0,245,50,366,0.8305084745762712,0.6693989071038251,0.7413010590015129,14.264451488619759
316,316,400.0,0.7,0.8,5.0,10.0,215,46,317,0.8237547892720306,0.6782334384858044,0.7439446366782007,13.30816590268872
317,317,225.0,0.6,0.9,2.0,,251,58,379,0.8122977346278317,0.662269129287599,0.7296511627906976,14.278891112113213
318,318,400.0,0.9,0.95,3.0,0.0,162,30,317,0.84375,0.5110410094637224,0.6365422396856583,11.691342951089922
319,319,500.0,0.9,0.8,3.0,25.0,147,29,274,0.8352272727272727,0.5364963503649635,0.6533333333333332,11.080541913232814
320,320,225.0,0.7,,,50.0,288,92,379,0.7578947368421053,0.7598944591029023,0.7588932806324111,14.77408827002622
321,321,250.0,0.6,0.9,3.0,25.0,260,56,366,0.8227848101265823,0.7103825136612022,0.7624633431085044,14.62614271203831
322,322,400.0,0.6,0.8,,,248,83,317,0.7492447129909365,0.7823343848580442,0.7654320987654321,13.631312806246955
323,323,350.0,,0.99,3.5,,240,58,331,0.8053691275167785,0.7250755287009063,0.7631160572337042,13.902826712723813
324,324,500.0,0.6,,3.0,0.0,196,37,274,0.8412017167381974,0.7153284671532847,0.7731755424063117,12.840386928776201
325,325,350.0,0.9,0.95,4.0,10.0,175,33,331,0.8413461538461539,0.5287009063444109,0.6493506493506495,12.134066792426887
326,326,200.0,0.9,0.95,5.0,25.0,214,35,386,0.8594377510040161,0.5544041450777202,0.674015748031496,13.561698961223827
327,327,500.0,,0.99,4.0,0.0,202,41,274,0.831275720164609,0.7372262773722628,0.7814313346228241,12.9583060418116
328,328,300.0,0.8,0.95,3.0,,223,39,351,0.851145038167939,0.6353276353276354,0.7275693311582381,13.776986009699304
329,329,225.0,0.9,0.99,3.0,100.0,198,34,379,0.853448275862069,0.5224274406332454,0.6481178396072014,12.999336853112533
330,330,225.0,0.6,0.8,3.0,25.0,267,60,379,0.8165137614678899,0.7044854881266491,0.7563739376770539,14.765133738369139
331,331,350.0,0.7,0.95,,,253,78,331,0.7643504531722054,0.7643504531722054,0.7643504531722054,13.906137661211611
332,332,500.0,0.9,0.8,3.0,10.0,147,29,274,0.8352272727272727,0.5364963503649635,0.6533333333333332,11.080541913232814
333,333,300.0,0.8,0.99,,0.0,244,60,351,0.8026315789473685,0.6951566951566952,0.7450381679389313,13.994359766104266
334,334,0.0,,0.99,3.0,,290,98,409,0.7474226804123711,0.7090464547677262,0.7277289836888331,14.722519394437477
335,335,100.0,0.6,0.9,5.0,,309,106,403,0.744578313253012,0.7667493796526055,0.7555012224938876,15.168213434520915
336,336,200.0,0.9,0.95,5.0,100.0,215,36,386,0.8565737051792829,0.5569948186528497,0.6750392464678179,13.570679666602768
337,337,350.0,0.8,0.9,5.0,50.0,214,45,331,0.8262548262548263,0.6465256797583081,0.7254237288135593,13.297312992425681
338,338,225.0,,0.95,3.5,,281,77,379,0.7849162011173184,0.741424802110818,0.762550881953867,14.851311474545486
339,339,250.0,0.9,0.8,4.0,0.0,196,34,366,0.8521739130434782,0.5355191256830601,0.6577181208053691,12.923857278557426
340,340,100.0,,0.9,2.0,50.0,281,87,403,0.7635869565217391,0.6972704714640199,0.728923476005188,14.648137587509503
341,341,400.0,0.7,0.99,2.0,50.0,194,34,317,0.8508771929824561,0.61198738170347,0.7119266055045871,12.847963863530925
342,342,400.0,0.7,0.95,3.0,100.0,210,42,317,0.8333333333333334,0.6624605678233438,0.7381370826010545,13.228756555322953
343,343,500.0,,,2.0,0.0,188,34,274,0.8468468468468469,0.6861313868613139,0.7580645161290324,12.617733838023657
344,344,250.0,0.8,0.9,2.0,10.0,217,36,366,0.857707509881423,0.592896174863388,0.7011308562197093,13.642673112123914
345,345,350.0,0.9,0.8,3.0,0.0,174,32,331,0.8446601941747572,0.525679758308157,0.6480446927374302,12.123154448674148
346,346,100.0,0.8,,5.0,25.0,275,59,403,0.8233532934131736,0.6823821339950372,0.746268656716418,15.047330517026026
347,347,400.0,0.9,0.9,3.5,50.0,163,30,317,0.844559585492228,0.5141955835962145,0.6392156862745098,11.732996737203722
348,348,225.0,0.8,0.9,3.5,,241,45,379,0.8426573426573427,0.6358839050131926,0.7248120300751879,14.250628743336891
349,349,300.0,,0.95,5.0,,267,70,351,0.7922848664688428,0.7606837606837606,0.7761627906976744,14.544416775765916
350,350,0.0,0.9,0.99,5.0,100.0,219,39,409,0.8488372093023255,0.5354523227383863,0.656671664167916,13.63434445938672
351,351,225.0,0.9,0.9,3.0,,201,34,379,0.8553191489361702,0.5303430079155673,0.6547231270358307,13.111794268374188
352,352,225.0,0.8,,2.0,0.0,224,36,379,0.8615384615384616,0.5910290237467019,0.701095461658842,13.891890273991349
353,353,225.0,0.8,0.95,5.0,0.0,245,48,379,0.8361774744027304,0.6464379947229552,0.7291666666666666,14.313052827006157
354,354,500.0,0.7,0.8,5.0,50.0,192,41,274,0.8240343347639485,0.7007299270072993,0.7573964497041421,12.578338215944033
355,355,0.0,0.6,0.8,,50.0,335,257,409,0.5658783783783784,0.8190709046454768,0.6693306693306693,13.768415186823674
356,356,200.0,0.7,0.95,3.5,25.0,268,51,386,0.8401253918495298,0.694300518134715,0.7602836879432623,15.005119293616897
357,357,300.0,0.9,0.9,3.5,0.0,187,30,351,0.8617511520737328,0.5327635327635327,0.6584507042253521,12.694387162749845
358,358,350.0,0.6,,3.5,25.0,235,49,331,0.8274647887323944,0.7099697885196374,0.7642276422764228,13.944684483777776
359,359,0.0,0.8,,4.0,50.0,275,136,409,0.6690997566909975,0.6723716381418093,0.6707317073170732,13.564749650842227
360,360,0.0,0.6,0.8,5.0,100.0,308,186,409,0.6234817813765182,0.7530562347188264,0.6821705426356589,13.857575136508103
361,361,400.0,0.8,,2.0,0.0,181,31,317,0.8537735849056604,0.5709779179810726,0.6843100189035918,12.431131037356357
362,362,200.0,0.7,0.8,4.0,0.0,268,59,386,0.8195718654434251,0.694300518134715,0.7517531556802245,14.820433864730072
363,363,500.0,0.8,0.95,3.5,,174,35,274,0.8325358851674641,0.635036496350365,0.720496894409938,12.0358316712697
364,364,250.0,0.6,0.95,2.0,100.0,242,49,366,0.8316151202749141,0.6612021857923497,0.7366818873668189,14.18629123860529
365,365,300.0,0.6,0.95,,0.0,280,82,351,0.7734806629834254,0.7977207977207977,0.7854137447405329,14.71647327437383
366,366,200.0,,0.8,4.0,100.0,287,82,386,0.7777777777777778,0.7435233160621761,0.7602649006622517,14.940623220676647
367,367,300.0,0.7,0.99,3.0,25.0,236,43,351,0.8458781362007168,0.6723646723646723,0.7492063492063492,14.128950426106291
368,368,225.0,0.8,0.95,2.0,25.0,224,36,379,0.8615384615384616,0.5910290237467019,0.701095461658842,13.891890273991349
369,369,0.0,0.7,0.8,,10.0,322,181,409,0.6401590457256461,0.7872860635696821,0.706140350877193,14.357270378580257
370,370,200.0,0.8,0.99,2.0,,228,37,386,0.8603773584905661,0.5906735751295337,0.7004608294930876,14.005928663814087
371,371,250.0,0.9,0.9,5.0,0.0,200,36,366,0.847457627118644,0.546448087431694,0.6644518272425248,13.018891098082387
372,372,350.0,0.9,0.9,3.5,10.0,175,32,331,0.8454106280193237,0.5287009063444109,0.6505576208178439,12.163340819996028
373,373,225.0,,0.9,3.5,0.0,275,70,379,0.7971014492753623,0.7255936675461742,0.7596685082872927,14.805502306599552
374,374,200.0,0.9,0.95,4.0,50.0,210,33,386,0.8641975308641975,0.5440414507772021,0.6677265500794912,13.471506281091267
375,375,225.0,0.7,,2.0,25.0,239,47,379,0.8356643356643356,0.6306068601583114,0.7187969924812031,14.132366264139074
376,376,400.0,0.8,0.9,,,216,61,317,0.779783393501805,0.6813880126182965,0.7272727272727273,12.978182191523969
377,377,200.0,0.8,0.8,4.0,10.0,250,45,386,0.847457627118644,0.6476683937823834,0.7342143906020557,14.555562743489551
378,378,100.0,,,5.0,,319,146,403,0.6860215053763441,0.7915632754342432,0.7350230414746545,14.793270774749368
379,379,200.0,,0.8,,50.0,318,133,386,0.70509977827051,0.8238341968911918,0.7598566308243727,14.974035177266753
380,380,100.0,,0.9,5.0,,319,126,403,0.7168539325842697,0.7915632754342432,0.7523584905660379,15.122050274165272
381,381,400.0,0.9,0.99,4.0,50.0,163,31,317,0.8402061855670103,0.5141955835962145,0.6379647749510764,11.702717985469132
382,382,300.0,0.8,0.95,,,249,65,351,0.7929936305732485,0.7094017094017094,0.7488721804511278,14.051882934779199
383,383,100.0,0.8,0.9,5.0,100.0,276,60,403,0.8214285714285714,0.684863523573201,0.746955345060893,15.057034426283474
384,384,400.0,,,3.5,25.0,225,48,317,0.8241758241758241,0.7097791798107256,0.7627118644067797,13.617619485048056
385,385,0.0,0.9,0.9,,,249,67,409,0.7879746835443038,0.60880195599022,0.6868965517241379,14.007344366528997
386,386,100.0,,,,50.0,343,192,403,0.6411214953271028,0.8511166253101737,0.7313432835820896,14.82918315003211
387,387,500.0,0.9,0.99,4.0,,147,31,274,0.8258426966292135,0.5364963503649635,0.6504424778761062,11.018115828239162
388,388,400.0,0.6,0.9,3.5,25.0,220,41,317,0.842911877394636,0.694006309148265,0.7612456747404844,13.617658132983804
389,389,200.0,,0.9,,50.0,318,130,386,0.7098214285714286,0.8238341968911918,0.762589928057554,15.024087802116782
390,390,300.0,0.9,0.95,5.0,0.0,191,33,351,0.8526785714285714,0.5441595441595442,0.6643478260869565,12.761724301318264
391,391,400.0,0.9,0.99,5.0,50.0,167,33,317,0.835,0.526813880126183,0.6460348162475823,11.808683245815343
392,392,400.0,0.8,0.95,4.0,10.0,194,39,317,0.8326180257510729,0.61198738170347,0.7054545454545454,12.709362572360117
